,start,end,text,words,speaker
26,124.145,125.406,What's the piece of cardboard for?,"[{'word': ""What's"", 'start': 124.145, 'end': 124.345, 'score': 0.887, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 124.385, 'end': 124.465, 'score': 0.846, 'speaker': 'SPEAKER_01'}, {'word': 'piece', 'start': 124.505, 'end': 124.706, 'score': 0.838, 'speaker': 'SPEAKER_01'}, {'word': 'of', 'start': 124.746, 'end': 124.826, 'score': 0.733, 'speaker': 'SPEAKER_01'}, {'word': 'cardboard', 'start': 124.866, 'end': 125.306, 'score': 0.828, 'speaker': 'SPEAKER_01'}, {'word': 'for?', 'start': 125.326, 'end': 125.406, 'score': 0.722, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
27,125.446,126.667,Is that for mopping up moisture?,"[{'word': 'Is', 'start': 125.446, 'end': 125.486, 'score': 0.479, 'speaker': 'SPEAKER_01'}, {'word': 'that', 'start': 125.506, 'end': 125.626, 'score': 0.327, 'speaker': 'SPEAKER_01'}, {'word': 'for', 'start': 125.646, 'end': 125.746, 'score': 0.515, 'speaker': 'SPEAKER_01'}, {'word': 'mopping', 'start': 125.786, 'end': 126.047, 'score': 0.902, 'speaker': 'SPEAKER_01'}, {'word': 'up', 'start': 126.107, 'end': 126.187, 'score': 0.874, 'speaker': 'SPEAKER_01'}, {'word': 'moisture?', 'start': 126.227, 'end': 126.667, 'score': 0.894, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
28,127.088,129.97,"No, that's because the battery... Oh, it shorts on the bonnet?","[{'word': 'No,', 'start': 127.088, 'end': 127.268, 'score': 0.946, 'speaker': 'SPEAKER_02'}, {'word': ""that's"", 'start': 127.388, 'end': 127.608, 'score': 0.857, 'speaker': 'SPEAKER_02'}, {'word': 'because', 'start': 127.668, 'end': 128.008, 'score': 0.926, 'speaker': 'SPEAKER_02'}, {'word': 'the', 'start': 128.068, 'end': 128.168, 'score': 0.904, 'speaker': 'SPEAKER_02'}, {'word': 'battery...', 'start': 128.208, 'end': 128.689, 'score': 0.611, 'speaker': 'SPEAKER_02'}, {'word': 'Oh,', 'start': 128.989, 'end': 129.029, 'score': 0.489, 'speaker': 'SPEAKER_02'}, {'word': 'it', 'start': 129.049, 'end': 129.129, 'score': 0.371, 'speaker': 'SPEAKER_02'}, {'word': 'shorts', 'start': 129.169, 'end': 129.429, 'score': 0.524, 'speaker': 'SPEAKER_02'}, {'word': 'on', 'start': 129.49, 'end': 129.55, 'score': 0.871, 'speaker': 'SPEAKER_02'}, {'word': 'the', 'start': 129.57, 'end': 129.65, 'score': 0.784, 'speaker': 'SPEAKER_02'}, {'word': 'bonnet?', 'start': 129.69, 'end': 129.97, 'score': 0.874, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
29,129.99,131.111,Shorts on the bonnet a bit.,"[{'word': 'Shorts', 'start': 129.99, 'end': 130.25, 'score': 0.789, 'speaker': 'SPEAKER_02'}, {'word': 'on', 'start': 130.33, 'end': 130.39, 'score': 0.854, 'speaker': 'SPEAKER_02'}, {'word': 'the', 'start': 130.41, 'end': 130.49, 'score': 0.829, 'speaker': 'SPEAKER_02'}, {'word': 'bonnet', 'start': 130.53, 'end': 130.751, 'score': 0.615, 'speaker': 'SPEAKER_02'}, {'word': 'a', 'start': 130.771, 'end': 130.791, 'score': 0.018, 'speaker': 'SPEAKER_02'}, {'word': 'bit.', 'start': 130.811, 'end': 131.111, 'score': 0.688, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
30,131.631,132.212,You've done well.,"[{'word': ""You've"", 'start': 131.631, 'end': 131.791, 'score': 0.892, 'speaker': 'SPEAKER_02'}, {'word': 'done', 'start': 131.811, 'end': 131.972, 'score': 0.795, 'speaker': 'SPEAKER_02'}, {'word': 'well.', 'start': 132.012, 'end': 132.212, 'score': 0.982, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
31,133.84,134.24," So, now what?","[{'word': 'So,', 'start': 133.84, 'end': 133.96, 'score': 0.376, 'speaker': 'SPEAKER_01'}, {'word': 'now', 'start': 133.98, 'end': 134.12, 'score': 0.446, 'speaker': 'SPEAKER_01'}, {'word': 'what?', 'start': 134.14, 'end': 134.24, 'score': 0.511, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
32,134.26,134.801,Do you want a lift?,"[{'word': 'Do', 'start': 134.26, 'end': 134.3, 'score': 0.014, 'speaker': 'SPEAKER_01'}, {'word': 'you', 'start': 134.32, 'end': 134.381, 'score': 0.179, 'speaker': 'SPEAKER_01'}, {'word': 'want', 'start': 134.401, 'end': 134.481, 'score': 0.033, 'speaker': 'SPEAKER_01'}, {'word': 'a', 'start': 134.501, 'end': 134.581, 'score': 0.469, 'speaker': 'SPEAKER_01'}, {'word': 'lift?', 'start': 134.601, 'end': 134.801, 'score': 0.912, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
33,135.762,139.525,"We left the Lancia to cool down, because Hammond was arriving.","[{'word': 'We', 'start': 135.762, 'end': 135.882, 'score': 0.873, 'speaker': 'SPEAKER_01'}, {'word': 'left', 'start': 135.922, 'end': 136.102, 'score': 0.776, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 136.142, 'end': 136.222, 'score': 0.965, 'speaker': 'SPEAKER_01'}, {'word': 'Lancia', 'start': 136.262, 'end': 136.703, 'score': 0.703, 'speaker': 'SPEAKER_01'}, {'word': 'to', 'start': 136.743, 'end': 136.823, 'score': 0.78, 'speaker': 'SPEAKER_01'}, {'word': 'cool', 'start': 136.903, 'end': 137.183, 'score': 0.806, 'speaker': 'SPEAKER_01'}, {'word': 'down,', 'start': 137.223, 'end': 137.583, 'score': 0.828, 'speaker': 'SPEAKER_01'}, {'word': 'because', 'start': 137.984, 'end': 138.344, 'score': 0.877, 'speaker': 'SPEAKER_01'}, {'word': 'Hammond', 'start': 138.464, 'end': 138.904, 'score': 0.969, 'speaker': 'SPEAKER_01'}, {'word': 'was', 'start': 138.965, 'end': 139.105, 'score': 0.878, 'speaker': 'SPEAKER_01'}, {'word': 'arriving.', 'start': 139.145, 'end': 139.525, 'score': 0.475, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
34,140.526,141.407,– What the hell is that?,"[{'word': '–'}, {'word': 'What', 'start': 140.546, 'end': 140.766, 'score': 0.348, 'speaker': 'SPEAKER_02'}, {'word': 'the', 'start': 140.786, 'end': 140.886, 'score': 0.373, 'speaker': 'SPEAKER_02'}, {'word': 'hell', 'start': 140.906, 'end': 140.986, 'score': 0.006, 'speaker': 'SPEAKER_02'}, {'word': 'is', 'start': 141.046, 'end': 141.146, 'score': 0.688, 'speaker': 'SPEAKER_02'}, {'word': 'that?', 'start': 141.186, 'end': 141.407, 'score': 0.957, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
35,141.427,142.007,– I don't know.,"[{'word': '–'}, {'word': 'I', 'start': 141.447, 'end': 141.467, 'score': 0.012, 'speaker': 'SPEAKER_02'}, {'word': ""don't"", 'start': 141.527, 'end': 141.667, 'score': 0.173, 'speaker': 'SPEAKER_02'}, {'word': 'know.', 'start': 141.687, 'end': 142.007, 'score': 0.661, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
36,143.268,144.389,Could it be a Moskvitch?,"[{'word': 'Could', 'start': 143.268, 'end': 143.388, 'score': 0.103, 'speaker': 'SPEAKER_02'}, {'word': 'it', 'start': 143.428, 'end': 143.509, 'score': 0.77, 'speaker': 'SPEAKER_02'}, {'word': 'be', 'start': 143.549, 'end': 143.689, 'score': 0.766, 'speaker': 'SPEAKER_02'}, {'word': 'a', 'start': 143.709, 'end': 143.729, 'score': 0.018, 'speaker': 'SPEAKER_02'}, {'word': 'Moskvitch?', 'start': 143.769, 'end': 144.389, 'score': 0.674, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
37,144.409,146.371,– It's an Opel.,"[{'word': '–'}, {'word': ""It's"", 'start': 145.25, 'end': 145.39, 'score': 0.19, 'speaker': 'SPEAKER_02'}, {'word': 'an', 'start': 145.41, 'end': 145.791, 'score': 0.799, 'speaker': 'SPEAKER_02'}, {'word': 'Opel.', 'start': 145.811, 'end': 146.371, 'score': 0.847, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
38,146.391,147.172,– Opel?,"[{'word': '–'}, {'word': 'Opel?', 'start': 146.531, 'end': 147.172, 'score': 0.524, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
39,147.192,149.033,And on the front it says Cadet.,"[{'word': 'And', 'start': 147.192, 'end': 147.472, 'score': 0.359, 'speaker': 'SPEAKER_02'}, {'word': 'on', 'start': 147.512, 'end': 147.592, 'score': 0.78, 'speaker': 'SPEAKER_02'}, {'word': 'the', 'start': 147.612, 'end': 147.672, 'score': 0.989, 'speaker': 'SPEAKER_02'}, {'word': 'front', 'start': 147.712, 'end': 147.952, 'score': 0.927, 'speaker': 'SPEAKER_02'}, {'word': 'it', 'start': 147.992, 'end': 148.073, 'score': 0.848, 'speaker': 'SPEAKER_02'}, {'word': 'says', 'start': 148.113, 'end': 148.293, 'score': 0.85, 'speaker': 'SPEAKER_02'}, {'word': 'Cadet.', 'start': 148.433, 'end': 149.033, 'score': 0.922, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
40,149.053,149.133,Yeah!,"[{'word': 'Yeah!', 'start': 149.053, 'end': 149.133, 'score': 0.002, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
41,149.354,155.119,"What the hell have you done, man?","[{'word': 'What', 'start': 149.354, 'end': 149.674, 'score': 0.418}, {'word': 'the', 'start': 151.015, 'end': 152.657, 'score': 0.806, 'speaker': 'SPEAKER_02'}, {'word': 'hell', 'start': 153.177, 'end': 153.417, 'score': 0.472, 'speaker': 'SPEAKER_00'}, {'word': 'have', 'start': 153.657, 'end': 153.998, 'score': 0.634, 'speaker': 'SPEAKER_00'}, {'word': 'you', 'start': 154.038, 'end': 154.218, 'score': 0.747, 'speaker': 'SPEAKER_00'}, {'word': 'done,', 'start': 154.278, 'end': 154.618, 'score': 0.66, 'speaker': 'SPEAKER_00'}, {'word': 'man?', 'start': 154.698, 'end': 155.119, 'score': 0.528, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
42,155.419,156.96,It's an Opel Cadet from 1963.,"[{'word': ""It's"", 'start': 155.419, 'end': 155.579, 'score': 0.757, 'speaker': 'SPEAKER_00'}, {'word': 'an', 'start': 155.779, 'end': 155.859, 'score': 0.82, 'speaker': 'SPEAKER_00'}, {'word': 'Opel', 'start': 155.999, 'end': 156.22, 'score': 0.669, 'speaker': 'SPEAKER_00'}, {'word': 'Cadet', 'start': 156.24, 'end': 156.64, 'score': 0.868, 'speaker': 'SPEAKER_00'}, {'word': 'from', 'start': 156.8, 'end': 156.96, 'score': 0.935, 'speaker': 'SPEAKER_00'}, {'word': '1963.'}]",SPEAKER_00
43,159.966,162.207, So that's the same age as... That's the same age as Nick.,"[{'word': 'So', 'start': 159.966, 'end': 160.106, 'score': 0.988, 'speaker': 'SPEAKER_02'}, {'word': ""that's"", 'start': 160.146, 'end': 160.306, 'score': 0.914, 'speaker': 'SPEAKER_02'}, {'word': 'the', 'start': 160.346, 'end': 160.426, 'score': 0.834, 'speaker': 'SPEAKER_02'}, {'word': 'same', 'start': 160.446, 'end': 160.646, 'score': 0.88, 'speaker': 'SPEAKER_02'}, {'word': 'age', 'start': 160.726, 'end': 160.907, 'score': 0.971, 'speaker': 'SPEAKER_02'}, {'word': 'as...', 'start': 160.947, 'end': 161.027, 'score': 0.416, 'speaker': 'SPEAKER_02'}, {'word': ""That's"", 'start': 161.247, 'end': 161.447, 'score': 0.396, 'speaker': 'SPEAKER_02'}, {'word': 'the', 'start': 161.467, 'end': 161.527, 'score': 0.212, 'speaker': 'SPEAKER_02'}, {'word': 'same', 'start': 161.547, 'end': 161.687, 'score': 0.662, 'speaker': 'SPEAKER_02'}, {'word': 'age', 'start': 161.707, 'end': 161.767, 'score': 0.017, 'speaker': 'SPEAKER_02'}, {'word': 'as', 'start': 161.787, 'end': 161.827, 'score': 0.004, 'speaker': 'SPEAKER_00'}, {'word': 'Nick.', 'start': 161.867, 'end': 162.207, 'score': 0.651, 'speaker': 'SPEAKER_00'}]",SPEAKER_02
44,162.267,164.208,"Yes, but it's much better Nick than you.","[{'word': 'Yes,', 'start': 162.267, 'end': 162.487, 'score': 0.763, 'speaker': 'SPEAKER_00'}, {'word': 'but', 'start': 162.527, 'end': 162.627, 'score': 0.231, 'speaker': 'SPEAKER_00'}, {'word': ""it's"", 'start': 162.647, 'end': 162.767, 'score': 0.668, 'speaker': 'SPEAKER_00'}, {'word': 'much', 'start': 162.827, 'end': 163.007, 'score': 0.747, 'speaker': 'SPEAKER_00'}, {'word': 'better', 'start': 163.067, 'end': 163.267, 'score': 0.86, 'speaker': 'SPEAKER_00'}, {'word': 'Nick', 'start': 163.347, 'end': 163.587, 'score': 0.858, 'speaker': 'SPEAKER_00'}, {'word': 'than', 'start': 163.627, 'end': 163.767, 'score': 0.915, 'speaker': 'SPEAKER_00'}, {'word': 'you.', 'start': 163.807, 'end': 164.208, 'score': 0.84, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
45,164.608,164.788,"It was £1,200.","[{'word': 'It', 'start': 164.608, 'end': 164.668, 'score': 0.886, 'speaker': 'SPEAKER_00'}, {'word': 'was', 'start': 164.708, 'end': 164.788, 'score': 0.837, 'speaker': 'SPEAKER_00'}, {'word': '£1,200.'}]",SPEAKER_00
46,164.948,168.009,I had much change with which to buy many beans.,"[{'word': 'I', 'start': 164.948, 'end': 165.068, 'score': 0.002, 'speaker': 'SPEAKER_00'}, {'word': 'had', 'start': 165.088, 'end': 165.608, 'score': 0.454, 'speaker': 'SPEAKER_00'}, {'word': 'much', 'start': 165.888, 'end': 166.048, 'score': 0.757, 'speaker': 'SPEAKER_00'}, {'word': 'change', 'start': 166.108, 'end': 166.508, 'score': 0.803, 'speaker': 'SPEAKER_00'}, {'word': 'with', 'start': 166.708, 'end': 166.828, 'score': 0.88, 'speaker': 'SPEAKER_00'}, {'word': 'which', 'start': 166.888, 'end': 167.028, 'score': 0.889, 'speaker': 'SPEAKER_00'}, {'word': 'to', 'start': 167.068, 'end': 167.128, 'score': 0.75, 'speaker': 'SPEAKER_00'}, {'word': 'buy', 'start': 167.169, 'end': 167.349, 'score': 0.666, 'speaker': 'SPEAKER_00'}, {'word': 'many', 'start': 167.409, 'end': 167.609, 'score': 0.918, 'speaker': 'SPEAKER_00'}, {'word': 'beans.', 'start': 167.689, 'end': 168.009, 'score': 0.914, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
47,168.249,169.509,How much more simple can you get?,"[{'word': 'How', 'start': 168.249, 'end': 168.409, 'score': 0.759, 'speaker': 'SPEAKER_00'}, {'word': 'much', 'start': 168.449, 'end': 168.609, 'score': 0.742, 'speaker': 'SPEAKER_00'}, {'word': 'more', 'start': 168.669, 'end': 168.809, 'score': 0.885, 'speaker': 'SPEAKER_00'}, {'word': 'simple', 'start': 168.869, 'end': 169.129, 'score': 0.874, 'speaker': 'SPEAKER_00'}, {'word': 'can', 'start': 169.149, 'end': 169.269, 'score': 0.882, 'speaker': 'SPEAKER_00'}, {'word': 'you', 'start': 169.289, 'end': 169.369, 'score': 0.997, 'speaker': 'SPEAKER_00'}, {'word': 'get?', 'start': 169.409, 'end': 169.509, 'score': 0.983, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
48,169.569,173.671,It's got two moving parts and it's been here for 44 years.,"[{'word': ""It's"", 'start': 169.569, 'end': 169.649, 'score': 0.6, 'speaker': 'SPEAKER_00'}, {'word': 'got', 'start': 169.669, 'end': 169.869, 'score': 0.79, 'speaker': 'SPEAKER_00'}, {'word': 'two', 'start': 170.069, 'end': 170.249, 'score': 0.936, 'speaker': 'SPEAKER_00'}, {'word': 'moving', 'start': 170.289, 'end': 170.59, 'score': 0.931, 'speaker': 'SPEAKER_00'}, {'word': 'parts', 'start': 170.65, 'end': 170.97, 'score': 0.987, 'speaker': 'SPEAKER_00'}, {'word': 'and', 'start': 171.19, 'end': 171.33, 'score': 0.711, 'speaker': 'SPEAKER_00'}, {'word': ""it's"", 'start': 171.55, 'end': 171.69, 'score': 0.833, 'speaker': 'SPEAKER_00'}, {'word': 'been', 'start': 171.75, 'end': 171.99, 'score': 0.833, 'speaker': 'SPEAKER_00'}, {'word': 'here', 'start': 172.03, 'end': 172.23, 'score': 0.741, 'speaker': 'SPEAKER_00'}, {'word': 'for', 'start': 172.61, 'end': 172.97, 'score': 0.843, 'speaker': 'SPEAKER_00'}, {'word': '44'}, {'word': 'years.', 'start': 173.35, 'end': 173.671, 'score': 0.649, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
49,173.931,174.911,I love the speedo.,"[{'word': 'I', 'start': 173.931, 'end': 173.991, 'score': 0.977, 'speaker': 'SPEAKER_02'}, {'word': 'love', 'start': 174.051, 'end': 174.251, 'score': 0.855, 'speaker': 'SPEAKER_02'}, {'word': 'the', 'start': 174.271, 'end': 174.391, 'score': 0.804, 'speaker': 'SPEAKER_02'}, {'word': 'speedo.', 'start': 174.411, 'end': 174.911, 'score': 0.738, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
50,175.031,177.212,I do like a horizontal speedo.,"[{'word': 'I', 'start': 175.031, 'end': 175.111, 'score': 0.848, 'speaker': 'SPEAKER_02'}, {'word': 'do', 'start': 175.131, 'end': 175.251, 'score': 0.852, 'speaker': 'SPEAKER_02'}, {'word': 'like', 'start': 175.291, 'end': 175.431, 'score': 0.87, 'speaker': 'SPEAKER_02'}, {'word': 'a', 'start': 175.471, 'end': 175.491, 'score': 0.746, 'speaker': 'SPEAKER_02'}, {'word': 'horizontal', 'start': 175.571, 'end': 176.812, 'score': 0.514, 'speaker': 'SPEAKER_02'}, {'word': 'speedo.', 'start': 176.832, 'end': 177.212, 'score': 0.476, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
51,177.352,177.952,I really do.,"[{'word': 'I', 'start': 177.352, 'end': 177.472, 'score': 0.673, 'speaker': 'SPEAKER_00'}, {'word': 'really', 'start': 177.512, 'end': 177.732, 'score': 0.714, 'speaker': 'SPEAKER_00'}, {'word': 'do.', 'start': 177.752, 'end': 177.952, 'score': 0.743, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
52,178.132,178.792,Where's the engine?,"[{'word': ""Where's"", 'start': 178.132, 'end': 178.352, 'score': 0.739, 'speaker': 'SPEAKER_02'}, {'word': 'the', 'start': 178.372, 'end': 178.452, 'score': 0.907, 'speaker': 'SPEAKER_02'}, {'word': 'engine?', 'start': 178.532, 'end': 178.792, 'score': 0.598, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
53,178.932,179.652,It's there.,"[{'word': ""It's"", 'start': 178.932, 'end': 179.072, 'score': 0.694, 'speaker': 'SPEAKER_00'}, {'word': 'there.', 'start': 179.132, 'end': 179.652, 'score': 0.795, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
54,179.672,180.313,Hang on.,"[{'word': 'Hang', 'start': 179.672, 'end': 179.753, 'score': 0.168, 'speaker': 'SPEAKER_00'}, {'word': 'on.', 'start': 179.833, 'end': 180.313, 'score': 0.652, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
55,180.953,181.873,It's tiny.,"[{'word': ""It's"", 'start': 180.953, 'end': 181.093, 'score': 0.807, 'speaker': 'SPEAKER_00'}, {'word': 'tiny.', 'start': 181.373, 'end': 181.873, 'score': 0.797, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
56,181.893,183.034,Do you want to know about the power?,"[{'word': 'Do', 'start': 181.893, 'end': 181.993, 'score': 0.346, 'speaker': 'SPEAKER_00'}, {'word': 'you', 'start': 182.073, 'end': 182.173, 'score': 0.282, 'speaker': 'SPEAKER_00'}, {'word': 'want', 'start': 182.193, 'end': 182.333, 'score': 0.119, 'speaker': 'SPEAKER_00'}, {'word': 'to', 'start': 182.353, 'end': 182.393, 'score': 0.03, 'speaker': 'SPEAKER_00'}, {'word': 'know', 'start': 182.413, 'end': 182.493, 'score': 0.883, 'speaker': 'SPEAKER_00'}, {'word': 'about', 'start': 182.513, 'end': 182.673, 'score': 0.576, 'speaker': 'SPEAKER_00'}, {'word': 'the', 'start': 182.693, 'end': 182.753, 'score': 0.984, 'speaker': 'SPEAKER_00'}, {'word': 'power?', 'start': 182.793, 'end': 183.034, 'score': 0.903, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
57,183.434,183.814,"Yes, I do.","[{'word': 'Yes,', 'start': 183.434, 'end': 183.594, 'score': 0.878, 'speaker': 'SPEAKER_00'}, {'word': 'I', 'start': 183.654, 'end': 183.714, 'score': 0.302, 'speaker': 'SPEAKER_00'}, {'word': 'do.', 'start': 183.734, 'end': 183.814, 'score': 0.884, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
58,184.844,185.204, Forty.,"[{'word': 'Forty.', 'start': 184.844, 'end': 185.204, 'score': 0.876, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
59,185.404,187.005,Forty horsepower.,"[{'word': 'Forty', 'start': 185.404, 'end': 185.824, 'score': 0.959, 'speaker': 'SPEAKER_00'}, {'word': 'horsepower.', 'start': 186.144, 'end': 187.005, 'score': 0.593, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
60,187.045,190.446,"Well, they did do a sport version with 48, but I didn't want anything too lairy.","[{'word': 'Well,', 'start': 187.045, 'end': 187.145, 'score': 0.339, 'speaker': 'SPEAKER_00'}, {'word': 'they', 'start': 187.165, 'end': 187.245, 'score': 0.062, 'speaker': 'SPEAKER_00'}, {'word': 'did', 'start': 187.285, 'end': 187.485, 'score': 0.904, 'speaker': 'SPEAKER_00'}, {'word': 'do', 'start': 187.505, 'end': 187.725, 'score': 0.61, 'speaker': 'SPEAKER_00'}, {'word': 'a', 'start': 187.745, 'end': 187.765, 'score': 0.021, 'speaker': 'SPEAKER_00'}, {'word': 'sport', 'start': 187.785, 'end': 188.105, 'score': 0.835, 'speaker': 'SPEAKER_00'}, {'word': 'version', 'start': 188.165, 'end': 188.585, 'score': 0.687, 'speaker': 'SPEAKER_00'}, {'word': 'with', 'start': 188.605, 'end': 189.125, 'score': 0.534, 'speaker': 'SPEAKER_00'}, {'word': '48,'}, {'word': 'but', 'start': 189.165, 'end': 189.265, 'score': 0.869, 'speaker': 'SPEAKER_00'}, {'word': 'I', 'start': 189.285, 'end': 189.325, 'score': 0.498, 'speaker': 'SPEAKER_00'}, {'word': ""didn't"", 'start': 189.345, 'end': 189.486, 'score': 0.578, 'speaker': 'SPEAKER_00'}, {'word': 'want', 'start': 189.506, 'end': 189.606, 'score': 0.624, 'speaker': 'SPEAKER_00'}, {'word': 'anything', 'start': 189.646, 'end': 189.906, 'score': 0.454, 'speaker': 'SPEAKER_00'}, {'word': 'too', 'start': 189.926, 'end': 190.106, 'score': 0.919, 'speaker': 'SPEAKER_00'}, {'word': 'lairy.', 'start': 190.146, 'end': 190.446, 'score': 0.396, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
61,194.307,195.287,You've both been idiots.,"[{'word': ""You've"", 'start': 194.307, 'end': 194.447, 'score': 0.934, 'speaker': 'SPEAKER_01'}, {'word': 'both', 'start': 194.487, 'end': 194.667, 'score': 0.98, 'speaker': 'SPEAKER_01'}, {'word': 'been', 'start': 194.707, 'end': 194.867, 'score': 0.812, 'speaker': 'SPEAKER_01'}, {'word': 'idiots.', 'start': 194.907, 'end': 195.287, 'score': 0.914, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
62,195.788,196.128,No.,"[{'word': 'No.', 'start': 195.788, 'end': 196.128, 'score': 0.418, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
63,196.328,199.289,"Brilliantly interesting, brilliantly stylish, but stupid.","[{'word': 'Brilliantly', 'start': 196.328, 'end': 196.748, 'score': 0.832, 'speaker': 'SPEAKER_01'}, {'word': 'interesting,', 'start': 196.808, 'end': 197.268, 'score': 0.835, 'speaker': 'SPEAKER_01'}, {'word': 'brilliantly', 'start': 197.468, 'end': 197.868, 'score': 0.942, 'speaker': 'SPEAKER_01'}, {'word': 'stylish,', 'start': 197.908, 'end': 198.328, 'score': 0.861, 'speaker': 'SPEAKER_01'}, {'word': 'but', 'start': 198.368, 'end': 198.549, 'score': 0.823, 'speaker': 'SPEAKER_01'}, {'word': 'stupid.', 'start': 198.629, 'end': 199.289, 'score': 0.86, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
64,199.409,201.029,Why is mine stupid?,"[{'word': 'Why', 'start': 199.409, 'end': 199.809, 'score': 0.606, 'speaker': 'SPEAKER_00'}, {'word': 'is', 'start': 199.829, 'end': 199.869, 'score': 0.0, 'speaker': 'SPEAKER_00'}, {'word': 'mine', 'start': 199.889, 'end': 200.169, 'score': 0.826, 'speaker': 'SPEAKER_00'}, {'word': 'stupid?', 'start': 200.209, 'end': 201.029, 'score': 0.766, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
